file,aspect_ratio,circularity,solidity,extent,hull_ar,label,label_id
2_0_68230605_jpg.rf.i08GWWSXyIX0nOuQdClx_aug_flip.jpg,1.0273,0.1431,0.352,0.2807,1.0273,helm,0
2_0_68230605_jpg.rf.i08GWWSXyIX0nOuQdClx_aug_light.jpg,1.0356,0.1415,0.3467,0.2754,1.0356,helm,0
2_0_68894362_jpg.rf.7aaHCdQOfbdUaLIrGuXJ.jpg,1.2982,0.1789,0.4093,0.2703,1.2982,helm,0
2_0_68894362_jpg.rf.7aaHCdQOfbdUaLIrGuXJ_aug_dark.jpg,1.2982,0.1787,0.4093,0.2703,1.2982,helm,0
2_0_68894362_jpg.rf.7aaHCdQOfbdUaLIrGuXJ_aug_flip.jpg,1.2982,0.1787,0.4093,0.2703,1.2982,helm,0
2_0_68894362_jpg.rf.7aaHCdQOfbdUaLIrGuXJ_aug_light.jpg,1.3008,0.1631,0.4018,0.2632,1.3008,helm,0
2_0_69394186_jpg.rf.MbywrUafsHykf0DqIk6V.jpg,1.2613,0.5373,0.9357,0.5996,1.2613,helm,0
2_0_69394186_jpg.rf.MbywrUafsHykf0DqIk6V_aug_dark.jpg,1.2613,0.5398,0.9359,0.6001,1.2613,helm,0
2_0_69394186_jpg.rf.MbywrUafsHykf0DqIk6V_aug_flip.jpg,1.2613,0.5376,0.9363,0.5996,1.2613,helm,0
2_0_69394186_jpg.rf.MbywrUafsHykf0DqIk6V_aug_light.jpg,1.3047,0.5273,0.9407,0.6092,1.3047,helm,0
2_0_69608143_jpg.rf.JscCi75Q9gCpYpr39vIV.jpg,0.9734,0.6568,0.9628,0.7487,0.9734,helm,0
2_0_69608143_jpg.rf.JscCi75Q9gCpYpr39vIV_aug_dark.jpg,0.9734,0.6622,0.9642,0.7512,0.9734,helm,0
2_0_69608143_jpg.rf.JscCi75Q9gCpYpr39vIV_aug_flip.jpg,0.9734,0.6568,0.9629,0.7487,0.9734,helm,0
2_0_69608143_jpg.rf.JscCi75Q9gCpYpr39vIV_aug_light.jpg,0.9715,0.504,0.9367,0.7266,0.9715,helm,0
2_0_70669165_jpg.rf.lQKodDWTSKdahHTy07Ea.jpg,1.8541,0.4459,0.934,0.5603,1.8541,helm,0
2_0_70669165_jpg.rf.lQKodDWTSKdahHTy07Ea_aug_dark.jpg,1.8541,0.4493,0.9362,0.5628,1.8541,helm,0
2_0_70669165_jpg.rf.lQKodDWTSKdahHTy07Ea_aug_flip.jpg,1.8541,0.4456,0.934,0.5603,1.8541,helm,0
2_0_70669165_jpg.rf.lQKodDWTSKdahHTy07Ea_aug_light.jpg,1.8571,0.4197,0.9243,0.555,1.8571,helm,0
2_0_72424862_jpg.rf.xRAGILBBA8IiuaYduA2l.jpg,1.0,0.0772,0.3635,0.2793,1.0,helm,0
2_0_72424862_jpg.rf.xRAGILBBA8IiuaYduA2l_aug_dark.jpg,1.0,0.0669,0.3981,0.3918,1.0,helm,0
2_0_72424862_jpg.rf.xRAGILBBA8IiuaYduA2l_aug_flip.jpg,1.0,0.093,0.3581,0.2731,1.0,helm,0
2_0_72424862_jpg.rf.xRAGILBBA8IiuaYduA2l_aug_light.jpg,1.0,0.0926,0.3504,0.2657,1.0,helm,0
2_0_72759947_jpg.rf.7bhWvluaaRDmYdgy1UYO.jpg,1.0,0.0789,0.475,0.4407,1.0,helm,0
2_0_72759947_jpg.rf.7bhWvluaaRDmYdgy1UYO_aug_dark.jpg,1.0,0.0791,0.4775,0.4438,1.0,helm,0
2_0_72759947_jpg.rf.7bhWvluaaRDmYdgy1UYO_aug_flip.jpg,1.0,0.0789,0.4749,0.4407,1.0,helm,0
2_0_72759947_jpg.rf.7bhWvluaaRDmYdgy1UYO_aug_light.jpg,1.0,0.0751,0.4632,0.4291,1.0,helm,0
2_0_73506721_jpg.rf.vSEtPs3MknAmY7J3tDGA.jpg,1.0,0.0878,0.3938,0.3804,1.0,helm,0
2_0_73506721_jpg.rf.vSEtPs3MknAmY7J3tDGA_aug_dark.jpg,1.0,0.0884,0.3967,0.3834,1.0,helm,0
2_0_73506721_jpg.rf.vSEtPs3MknAmY7J3tDGA_aug_flip.jpg,1.0,0.0878,0.3938,0.3804,1.0,helm,0
2_0_73506721_jpg.rf.vSEtPs3MknAmY7J3tDGA_aug_light.jpg,1.0,0.1232,0.3411,0.2588,1.0,helm,0
2_0_73809553_jpg.rf.CpA1YqFvfSExYXvZkUHO.jpg,1.3474,0.1833,0.4911,0.4587,1.3474,helm,0
2_0_73809553_jpg.rf.CpA1YqFvfSExYXvZkUHO_aug_dark.jpg,1.3474,0.1863,0.4977,0.4655,1.3474,helm,0
2_0_73809553_jpg.rf.CpA1YqFvfSExYXvZkUHO_aug_flip.jpg,1.3474,0.1835,0.4911,0.4587,1.3474,helm,0
2_0_73809553_jpg.rf.CpA1YqFvfSExYXvZkUHO_aug_light.jpg,1.3474,0.1709,0.4818,0.4497,1.3474,helm,0
2_0_74208413_jpg.rf.b1Ld8SAgoczfC2zVMDWS.jpg,0.9375,0.1252,0.5879,0.5406,0.9375,helm,0
2_0_74208413_jpg.rf.b1Ld8SAgoczfC2zVMDWS_aug_dark.jpg,0.9375,0.1252,0.5912,0.5439,0.9375,helm,0
2_0_74208413_jpg.rf.b1Ld8SAgoczfC2zVMDWS_aug_flip.jpg,0.9375,0.1252,0.5879,0.5406,0.9375,helm,0
2_0_74208413_jpg.rf.b1Ld8SAgoczfC2zVMDWS_aug_light.jpg,1.3315,0.2599,0.6357,0.3526,1.3315,helm,0
2_0_74388303_jpg.rf.2Tl9DtVKdHGjWGrEODRJ.jpg,1.0702,0.1265,0.5356,0.429,1.0702,helm,0
2_0_74388303_jpg.rf.2Tl9DtVKdHGjWGrEODRJ_aug_dark.jpg,1.0702,0.1224,0.5269,0.4292,1.0702,helm,0
2_0_74388303_jpg.rf.2Tl9DtVKdHGjWGrEODRJ_aug_flip.jpg,1.0702,0.1263,0.5355,0.429,1.0702,helm,0
2_0_74388303_jpg.rf.2Tl9DtVKdHGjWGrEODRJ_aug_light.jpg,1.0847,0.1288,0.5306,0.4255,1.0847,helm,0
2_0_75439702_jpg.rf.XW0MJEehEwads35Vf3al.jpg,1.0172,0.4985,0.9042,0.7812,1.0172,helm,0
2_0_75439702_jpg.rf.XW0MJEehEwads35Vf3al_aug_dark.jpg,1.0103,0.5068,0.9033,0.7815,1.0103,helm,0
2_0_75439702_jpg.rf.XW0MJEehEwads35Vf3al_aug_flip.jpg,1.0172,0.4971,0.9041,0.7813,1.0172,helm,0
2_0_75439702_jpg.rf.XW0MJEehEwads35Vf3al_aug_light.jpg,0.754,0.2918,0.6371,0.5178,0.754,helm,0
2_0_75601747_jpg.rf.8sBefyzzyI5TZQbJcTW0.jpg,1.0,0.7854,1.0,0.9969,1.0,helm,0
2_0_75601747_jpg.rf.8sBefyzzyI5TZQbJcTW0_aug_dark.jpg,1.0,0.7854,1.0,0.9969,1.0,helm,0
2_0_75601747_jpg.rf.8sBefyzzyI5TZQbJcTW0_aug_flip.jpg,1.0,0.7854,1.0,0.9969,1.0,helm,0
2_0_75601747_jpg.rf.8sBefyzzyI5TZQbJcTW0_aug_light.jpg,1.0,0.7854,1.0,0.9969,1.0,helm,0
2_0_76900663_jpg.rf.Q53OEU4EMhKHEwTCLGqX.jpg,1.0647,0.4811,0.8602,0.5363,1.0647,helm,0
2_0_76900663_jpg.rf.Q53OEU4EMhKHEwTCLGqX_aug_dark.jpg,1.0764,0.5,0.8629,0.5381,1.0764,helm,0
2_0_76900663_jpg.rf.Q53OEU4EMhKHEwTCLGqX_aug_flip.jpg,1.0647,0.4816,0.8602,0.5363,1.0647,helm,0
2_0_76900663_jpg.rf.Q53OEU4EMhKHEwTCLGqX_aug_light.jpg,1.0647,0.4811,0.8602,0.5363,1.0647,helm,0
2_0_76903111_jpg.rf.hywPaCGO7CpJkoQlL1EQ.jpg,1.0,0.1317,0.6007,0.5789,1.0,helm,0
2_0_76903111_jpg.rf.hywPaCGO7CpJkoQlL1EQ_aug_dark.jpg,1.0,0.1317,0.6007,0.5789,1.0,helm,0
2_0_76903111_jpg.rf.hywPaCGO7CpJkoQlL1EQ_aug_flip.jpg,1.0,0.1317,0.6007,0.5789,1.0,helm,0
2_0_76903111_jpg.rf.hywPaCGO7CpJkoQlL1EQ_aug_light.jpg,1.0,0.1291,0.596,0.574,1.0,helm,0
2_0_87160670_jpg.rf.QtYSewIeyGJwBs5R6jFQ.jpg,1.0695,0.2177,0.7747,0.6048,1.0695,helm,0
2_0_87160670_jpg.rf.QtYSewIeyGJwBs5R6jFQ_aug_dark.jpg,1.0818,0.2489,0.7944,0.6214,1.0818,helm,0
2_0_87160670_jpg.rf.QtYSewIeyGJwBs5R6jFQ_aug_flip.jpg,1.0695,0.2177,0.7748,0.6048,1.0695,helm,0
2_0_87160670_jpg.rf.QtYSewIeyGJwBs5R6jFQ_aug_light.jpg,1.0717,0.2184,0.7711,0.5988,1.0717,helm,0
2_0_97038624_jpg.rf.uWOezWCKHtrnq8coNa1c.jpg,0.7875,0.2228,0.6569,0.355,0.7875,helm,0
2_0_97038624_jpg.rf.uWOezWCKHtrnq8coNa1c_aug_dark.jpg,0.7875,0.2226,0.6568,0.3549,0.7875,helm,0
2_0_97038624_jpg.rf.uWOezWCKHtrnq8coNa1c_aug_flip.jpg,0.7875,0.2226,0.6568,0.3549,0.7875,helm,0
2_0_97038624_jpg.rf.uWOezWCKHtrnq8coNa1c_aug_light.jpg,0.7859,0.2223,0.6551,0.3532,0.7859,helm,0
2_0_97382630_jpg.rf.F1RaBwUL5xYIfhQ956Cv.jpg,0.85,0.6559,0.98,0.7482,0.85,helm,0
2_0_97382630_jpg.rf.F1RaBwUL5xYIfhQ956Cv_aug_dark.jpg,0.8516,0.6608,0.9805,0.7483,0.8516,helm,0
2_0_97382630_jpg.rf.F1RaBwUL5xYIfhQ956Cv_aug_flip.jpg,0.85,0.6559,0.98,0.7482,0.85,helm,0
2_0_97382630_jpg.rf.F1RaBwUL5xYIfhQ956Cv_aug_light.jpg,0.85,0.6559,0.98,0.7482,0.85,helm,0
2_11480063_jpg.rf.YgHooGwXyoxknt4j0HGl.jpg,1.0,0.7537,0.996,0.9929,1.0,helm,0
2_11480063_jpg.rf.YgHooGwXyoxknt4j0HGl_aug_dark.jpg,1.0,0.7537,0.996,0.9929,1.0,helm,0
2_11480063_jpg.rf.YgHooGwXyoxknt4j0HGl_aug_flip.jpg,1.0,0.7537,0.996,0.9929,1.0,helm,0
2_11480063_jpg.rf.YgHooGwXyoxknt4j0HGl_aug_light.jpg,1.0,0.7521,0.9958,0.9927,1.0,helm,0
2_18179085_jpg.rf.JWYXcXSCWNuW8920uA9S.jpg,1.0,0.6394,0.9789,0.973,1.0,helm,0
2_18179085_jpg.rf.JWYXcXSCWNuW8920uA9S_aug_dark.jpg,1.0,0.6353,0.9792,0.9738,1.0,helm,0
2_18179085_jpg.rf.JWYXcXSCWNuW8920uA9S_aug_flip.jpg,1.0,0.6394,0.9789,0.973,1.0,helm,0
2_18179085_jpg.rf.JWYXcXSCWNuW8920uA9S_aug_light.jpg,1.0,0.6394,0.9789,0.973,1.0,helm,0
2_1_18466948_jpg.rf.0rMP9WawsthQYzOTlde0.jpg,0.9742,0.1275,0.6555,0.5434,0.9742,helm,0
2_1_18466948_jpg.rf.0rMP9WawsthQYzOTlde0_aug_dark.jpg,0.9663,0.1356,0.6749,0.5571,0.9663,helm,0
2_1_18466948_jpg.rf.0rMP9WawsthQYzOTlde0_aug_flip.jpg,0.9742,0.1275,0.6554,0.5434,0.9742,helm,0
2_1_18466948_jpg.rf.0rMP9WawsthQYzOTlde0_aug_light.jpg,0.9742,0.1275,0.6554,0.5434,0.9742,helm,0
2_76774899_jpg.rf.tnHkNM8TvuROlPHfzNzN.jpg,1.0,0.1373,0.5935,0.4718,1.0,helm,0
2_76774899_jpg.rf.tnHkNM8TvuROlPHfzNzN_aug_dark.jpg,1.0,0.1495,0.6109,0.4866,1.0,helm,0
2_76774899_jpg.rf.tnHkNM8TvuROlPHfzNzN_aug_flip.jpg,1.0,0.1372,0.5935,0.4718,1.0,helm,0
2_76774899_jpg.rf.tnHkNM8TvuROlPHfzNzN_aug_light.jpg,1.0,0.1372,0.5935,0.4718,1.0,helm,0
2_87646521_jpg.rf.LKQSdGTwhwmPv3p3rvt4.jpg,1.3772,0.1336,0.6715,0.5546,1.3772,helm,0
2_87646521_jpg.rf.LKQSdGTwhwmPv3p3rvt4_aug_dark.jpg,1.3772,0.1336,0.6716,0.5548,1.3772,helm,0
2_87646521_jpg.rf.LKQSdGTwhwmPv3p3rvt4_aug_flip.jpg,1.3772,0.1336,0.6716,0.5548,1.3772,helm,0
2_87646521_jpg.rf.LKQSdGTwhwmPv3p3rvt4_aug_light.jpg,1.3946,0.1478,0.5107,0.4219,1.3946,helm,0
3_10253014_jpg.rf.SLs82NZk4atFTr9cLnU8.jpg,1.0509,0.4083,0.8936,0.7048,1.0509,helm,0
3_10253014_jpg.rf.SLs82NZk4atFTr9cLnU8_aug_dark.jpg,1.0492,0.3976,0.8935,0.7041,1.0492,helm,0
3_10253014_jpg.rf.SLs82NZk4atFTr9cLnU8_aug_flip.jpg,1.0509,0.4087,0.8936,0.7048,1.0509,helm,0
3_10253014_jpg.rf.SLs82NZk4atFTr9cLnU8_aug_light.jpg,1.0509,0.4087,0.8934,0.7045,1.0509,helm,0
3_12405489_jpg.rf.QUUCzK0VCF280AN1w7fV.jpg,1.9511,0.1607,0.5445,0.4774,1.9511,helm,0
3_12405489_jpg.rf.QUUCzK0VCF280AN1w7fV_aug_dark.jpg,1.9323,0.1596,0.5496,0.4801,1.9323,helm,0
3_12405489_jpg.rf.QUUCzK0VCF280AN1w7fV_aug_flip.jpg,1.9511,0.1607,0.5448,0.4776,1.9511,helm,0
3_12405489_jpg.rf.QUUCzK0VCF280AN1w7fV_aug_light.jpg,1.9704,0.1551,0.5329,0.4687,1.9704,helm,0
3_28131966_jpg.rf.JSoZ8FIvurhULGyqxCAC.jpg,1.0684,0.6169,0.9609,0.795,1.0684,helm,0
3_28131966_jpg.rf.JSoZ8FIvurhULGyqxCAC_aug_dark.jpg,1.0684,0.6207,0.9615,0.796,1.0684,helm,0
3_28131966_jpg.rf.JSoZ8FIvurhULGyqxCAC_aug_flip.jpg,1.0684,0.6169,0.9609,0.795,1.0684,helm,0
3_28131966_jpg.rf.JSoZ8FIvurhULGyqxCAC_aug_light.jpg,1.0684,0.6141,0.9605,0.7944,1.0684,helm,0
3_67776724_jpg.rf.swcRfCYm2MEF2l40oGPg.jpg,1.0,0.1467,0.5753,0.476,1.0,helm,0
3_67776724_jpg.rf.swcRfCYm2MEF2l40oGPg_aug_dark.jpg,1.0,0.1575,0.5803,0.4805,1.0,helm,0
3_67776724_jpg.rf.swcRfCYm2MEF2l40oGPg_aug_flip.jpg,1.0,0.1469,0.5754,0.4761,1.0,helm,0
3_67776724_jpg.rf.swcRfCYm2MEF2l40oGPg_aug_light.jpg,1.0,0.1421,0.5717,0.4728,1.0,helm,0
3_93963639_jpg.rf.IhrREzTGPUKkTkI42RkD.jpg,1.0526,0.6445,0.9567,0.785,1.0526,helm,0
3_93963639_jpg.rf.IhrREzTGPUKkTkI42RkD_aug_dark.jpg,1.0526,0.6451,0.9569,0.7855,1.0526,helm,0
3_93963639_jpg.rf.IhrREzTGPUKkTkI42RkD_aug_flip.jpg,1.0526,0.6445,0.9567,0.785,1.0526,helm,0
3_93963639_jpg.rf.IhrREzTGPUKkTkI42RkD_aug_light.jpg,1.0526,0.6441,0.9562,0.7844,1.0526,helm,0
4_12837719_jpg.rf.l7oAfTwWQhKRIr14Iq0J.jpg,1.0,0.1162,0.5366,0.5349,1.0,helm,0
4_12837719_jpg.rf.l7oAfTwWQhKRIr14Iq0J_aug_dark.jpg,1.0,0.107,0.5299,0.5282,1.0,helm,0
4_12837719_jpg.rf.l7oAfTwWQhKRIr14Iq0J_aug_flip.jpg,1.0,0.1162,0.5366,0.5349,1.0,helm,0
4_12837719_jpg.rf.l7oAfTwWQhKRIr14Iq0J_aug_light.jpg,1.0,0.0696,0.4808,0.4793,1.0,helm,0
5_56704289_jpg.rf.KJGsjnrMxLbGYeFYa0WI.jpg,1.0,0.2954,0.8004,0.7315,1.0,helm,0
5_56704289_jpg.rf.KJGsjnrMxLbGYeFYa0WI_aug_dark.jpg,1.0,0.2941,0.8048,0.735,1.0,helm,0
5_56704289_jpg.rf.KJGsjnrMxLbGYeFYa0WI_aug_flip.jpg,1.0,0.2957,0.8004,0.7315,1.0,helm,0
5_56704289_jpg.rf.KJGsjnrMxLbGYeFYa0WI_aug_light.jpg,1.0,0.2656,0.8083,0.7387,1.0,helm,0
5_67053551_jpg.rf.6tP6UQTZQXIqBiCLpmiS.jpg,1.9462,0.3901,0.9097,0.5415,1.9462,helm,0
5_67053551_jpg.rf.6tP6UQTZQXIqBiCLpmiS_aug_dark.jpg,1.9462,0.389,0.9094,0.5418,1.9462,helm,0
5_67053551_jpg.rf.6tP6UQTZQXIqBiCLpmiS_aug_flip.jpg,1.9462,0.3904,0.9097,0.5415,1.9462,helm,0
5_67053551_jpg.rf.6tP6UQTZQXIqBiCLpmiS_aug_light.jpg,1.9462,0.393,0.907,0.538,1.9462,helm,0
9_32177443_jpg.rf.5HeqrOgE6vgIdj1mtgv0.jpg,1.0356,0.5595,0.9359,0.7375,1.0356,helm,0
9_32177443_jpg.rf.5HeqrOgE6vgIdj1mtgv0_aug_dark.jpg,1.0356,0.5586,0.9358,0.7375,1.0356,helm,0
9_32177443_jpg.rf.5HeqrOgE6vgIdj1mtgv0_aug_flip.jpg,1.0356,0.559,0.9359,0.7375,1.0356,helm,0
9_32177443_jpg.rf.5HeqrOgE6vgIdj1mtgv0_aug_light.jpg,1.0356,0.556,0.9352,0.7368,1.0356,helm,0
Anilar-Duayen-Bir-Duayenin-Safety-First-Once_yyth_jpg.rf.3B6SsQMoRB5ekDDP7aY9.jpg,0.7578,0.326,0.7535,0.5557,0.7578,helm,0
Anilar-Duayen-Bir-Duayenin-Safety-First-Once_yyth_jpg.rf.3B6SsQMoRB5ekDDP7aY9_aug_dark.jpg,0.7625,0.3499,0.7658,0.5794,0.7625,helm,0
Anilar-Duayen-Bir-Duayenin-Safety-First-Once_yyth_jpg.rf.3B6SsQMoRB5ekDDP7aY9_aug_flip.jpg,0.7578,0.3256,0.7535,0.5557,0.7578,helm,0
Anilar-Duayen-Bir-Duayenin-Safety-First-Once_yyth_jpg.rf.3B6SsQMoRB5ekDDP7aY9_aug_light.jpg,0.7547,0.3274,0.7529,0.5546,0.7547,helm,0
baret-kask-_-YDZ-Teknik-Tekstil-Is-Elbiseleri_yythk_jpg.rf.QQTYkiYTe143I5j2dogs.jpg,0.8672,0.565,0.8536,0.6174,0.8672,helm,0
baret-kask-_-YDZ-Teknik-Tekstil-Is-Elbiseleri_yythk_jpg.rf.QQTYkiYTe143I5j2dogs_aug_dark.jpg,0.8672,0.5668,0.8542,0.619,0.8672,helm,0
baret-kask-_-YDZ-Teknik-Tekstil-Is-Elbiseleri_yythk_jpg.rf.QQTYkiYTe143I5j2dogs_aug_flip.jpg,0.8672,0.565,0.8536,0.6174,0.8672,helm,0
baret-kask-_-YDZ-Teknik-Tekstil-Is-Elbiseleri_yythk_jpg.rf.QQTYkiYTe143I5j2dogs_aug_light.jpg,0.8578,0.5601,0.851,0.6152,0.8578,helm,0
Baret-Kullanimi-Riziko-Is-Sagligi-Guvenligi_-Saka-1-_jpg.rf.A9jIEiS3cXJiC2ZxyhmI.jpg,0.9354,0.1187,0.5194,0.4247,0.9354,helm,0
Baret-Kullanimi-Riziko-Is-Sagligi-Guvenligi_-Saka-1-_jpg.rf.A9jIEiS3cXJiC2ZxyhmI_aug_dark.jpg,0.937,0.1191,0.5214,0.4272,0.937,helm,0
Baret-Kullanimi-Riziko-Is-Sagligi-Guvenligi_-Saka-1-_jpg.rf.A9jIEiS3cXJiC2ZxyhmI_aug_flip.jpg,0.9354,0.1185,0.5193,0.4247,0.9354,helm,0
Baret-Kullanimi-Riziko-Is-Sagligi-Guvenligi_-Saka-1-_jpg.rf.A9jIEiS3cXJiC2ZxyhmI_aug_light.jpg,0.9354,0.0867,0.4535,0.36,0.9354,helm,0
Baret-Modelleri-ve-Fiyatlari-_-Is-Guvenligi-Malzeme-23-_jpg.rf.5vMrfZyOGAvTMdPfdirs.jpg,1.7784,0.5862,0.8978,0.5979,1.7784,helm,0
Baret-Modelleri-ve-Fiyatlari-_-Is-Guvenligi-Malzeme-23-_jpg.rf.5vMrfZyOGAvTMdPfdirs_aug_dark.jpg,1.7784,0.5875,0.8981,0.5992,1.7784,helm,0
Baret-Modelleri-ve-Fiyatlari-_-Is-Guvenligi-Malzeme-23-_jpg.rf.5vMrfZyOGAvTMdPfdirs_aug_flip.jpg,1.7784,0.5862,0.8979,0.5979,1.7784,helm,0
Baret-Modelleri-ve-Fiyatlari-_-Is-Guvenligi-Malzeme-23-_jpg.rf.5vMrfZyOGAvTMdPfdirs_aug_light.jpg,1.8177,0.5717,0.8904,0.5952,1.8177,helm,0
Baret-Modelleri-ve-Fiyatlari-_-Is-Guvenligi-Malzeme_jpg.rf.tgyxXLMpn5a3Db5JfGvr.jpg,0.5986,0.2345,0.772,0.5543,0.5986,helm,0
Baret-Modelleri-ve-Fiyatlari-_-Is-Guvenligi-Malzeme_jpg.rf.tgyxXLMpn5a3Db5JfGvr_aug_dark.jpg,0.5986,0.2345,0.772,0.5543,0.5986,helm,0
Baret-Modelleri-ve-Fiyatlari-_-Is-Guvenligi-Malzeme_jpg.rf.tgyxXLMpn5a3Db5JfGvr_aug_flip.jpg,0.5986,0.2345,0.772,0.5543,0.5986,helm,0
Baret-Nedir_-Teknik-ve-Tasarim-Ozellikleri-1-_png_jpg.rf.4J1Ak6NIxidOePPZHMpk.jpg,1.0,0.218,0.76,0.7238,1.0,helm,0
Baret-Nedir_-Teknik-ve-Tasarim-Ozellikleri-1-_png_jpg.rf.4J1Ak6NIxidOePPZHMpk_aug_dark.jpg,1.0,0.2018,0.7666,0.7307,1.0,helm,0
Baret-Nedir_-Teknik-ve-Tasarim-Ozellikleri-1-_png_jpg.rf.4J1Ak6NIxidOePPZHMpk_aug_flip.jpg,1.0,0.2179,0.76,0.7238,1.0,helm,0
Baret-Nedir_-Teknik-ve-Tasarim-Ozellikleri-1-_png_jpg.rf.4J1Ak6NIxidOePPZHMpk_aug_light.jpg,1.0,0.2179,0.76,0.7238,1.0,helm,0
Bbu-SP-200-Is-Guvenligi-Bareti-2-_jpg.rf.ZsF4HvaLHpHrD8GRKRSj.jpg,1.2963,0.7279,0.9728,0.6978,1.2963,helm,0
Bbu-SP-200-Is-Guvenligi-Bareti-2-_jpg.rf.ZsF4HvaLHpHrD8GRKRSj_aug_dark.jpg,1.3169,0.7197,0.9679,0.6895,1.3169,helm,0
Bbu-SP-200-Is-Guvenligi-Bareti-2-_jpg.rf.ZsF4HvaLHpHrD8GRKRSj_aug_flip.jpg,1.2963,0.7276,0.9728,0.6979,1.2963,helm,0
Bbu-SP-200-Is-Guvenligi-Bareti-2-_jpg.rf.ZsF4HvaLHpHrD8GRKRSj_aug_light.jpg,1.2975,0.6997,0.9624,0.6892,1.2975,helm,0
Calisanlar-Icin-Kask-Isiklari-Kullanimi-1-_jpg.rf.zb2dOBR9sWzOsIH2CR4J.jpg,1.0,0.3111,0.9038,0.8923,1.0,helm,0
Calisanlar-Icin-Kask-Isiklari-Kullanimi-1-_jpg.rf.zb2dOBR9sWzOsIH2CR4J_aug_dark.jpg,1.0,0.3508,0.9247,0.9218,1.0,helm,0
Calisanlar-Icin-Kask-Isiklari-Kullanimi-1-_jpg.rf.zb2dOBR9sWzOsIH2CR4J_aug_flip.jpg,1.0,0.3112,0.9037,0.8923,1.0,helm,0
Calisanlar-Icin-Kask-Isiklari-Kullanimi-1-_jpg.rf.zb2dOBR9sWzOsIH2CR4J_aug_light.jpg,1.0,0.2894,0.8988,0.8874,1.0,helm,0
delta-plus-bayii-gulep-is-guvenligi-Is-Guv-1-_jpeg_jpg.rf.0noGCfkXpTi0P5gf8POU.jpg,1.3904,0.5071,0.8672,0.5902,1.3904,helm,0
delta-plus-bayii-gulep-is-guvenligi-Is-Guv-1-_jpeg_jpg.rf.0noGCfkXpTi0P5gf8POU_aug_dark.jpg,1.3904,0.5291,0.8714,0.5946,1.3904,helm,0
delta-plus-bayii-gulep-is-guvenligi-Is-Guv-1-_jpeg_jpg.rf.0noGCfkXpTi0P5gf8POU_aug_flip.jpg,1.3904,0.5051,0.8671,0.5896,1.3904,helm,0
delta-plus-bayii-gulep-is-guvenligi-Is-Guv-1-_jpeg_jpg.rf.0noGCfkXpTi0P5gf8POU_aug_light.jpg,1.3058,0.1403,0.4929,0.3193,1.3058,helm,0
Delta-Plus-FUEGO-Baret-Icin-Seffaf-Is-Gozlugu_yythk_jpeg_jpg.rf.cVdDi9UYvvF68vgcvLaJ.jpg,0.4379,0.4775,0.8476,0.6515,0.4379,helm,0
Delta-Plus-FUEGO-Baret-Icin-Seffaf-Is-Gozlugu_yythk_jpeg_jpg.rf.cVdDi9UYvvF68vgcvLaJ_aug_dark.jpg,0.4379,0.4776,0.8477,0.6515,0.4379,helm,0
Delta-Plus-FUEGO-Baret-Icin-Seffaf-Is-Gozlugu_yythk_jpeg_jpg.rf.cVdDi9UYvvF68vgcvLaJ_aug_flip.jpg,0.4379,0.4776,0.8477,0.6515,0.4379,helm,0
Delta-Plus-FUEGO-Baret-Icin-Seffaf-Is-Gozlugu_yythk_jpeg_jpg.rf.cVdDi9UYvvF68vgcvLaJ_aug_light.jpg,0.4501,0.4617,0.8391,0.6565,0.4501,helm,0
Delta-Plus-Granite-Peak-Dagci-Bareti-Yildizlar_yy_jpg.rf.1HHR0dzi6bKlB4Jb8DoH.jpg,1.2174,0.5711,0.8623,0.5772,1.2174,helm,0
Delta-Plus-Granite-Peak-Dagci-Bareti-Yildizlar_yy_jpg.rf.1HHR0dzi6bKlB4Jb8DoH_aug_dark.jpg,1.2174,0.572,0.8627,0.578,1.2174,helm,0
Delta-Plus-Granite-Peak-Dagci-Bareti-Yildizlar_yy_jpg.rf.1HHR0dzi6bKlB4Jb8DoH_aug_flip.jpg,1.2174,0.5711,0.8623,0.5772,1.2174,helm,0
Delta-Plus-Granite-Peak-Dagci-Bareti-Yildizlar_yy_jpg.rf.1HHR0dzi6bKlB4Jb8DoH_aug_light.jpg,1.2077,0.5708,0.8644,0.5786,1.2077,helm,0
Delta-Plus-Zircon-I-Manuel-Ayarlamali-Baret-__yythk_png_jpg.rf.MNbLSd0RtrBqBJWhgNqB.jpg,0.738,0.2268,0.6789,0.4474,0.738,helm,0
Delta-Plus-Zircon-I-Manuel-Ayarlamali-Baret-__yythk_png_jpg.rf.MNbLSd0RtrBqBJWhgNqB_aug_dark.jpg,0.738,0.2281,0.6801,0.4482,0.738,helm,0
Delta-Plus-Zircon-I-Manuel-Ayarlamali-Baret-__yythk_png_jpg.rf.MNbLSd0RtrBqBJWhgNqB_aug_flip.jpg,0.738,0.2281,0.6801,0.4482,0.738,helm,0
Delta-Plus-Zircon-I-Manuel-Ayarlamali-Baret-__yythk_png_jpg.rf.MNbLSd0RtrBqBJWhgNqB_aug_light.jpg,0.4275,0.4015,0.8271,0.5052,0.4275,helm,0
download-1-copy-_jpeg_jpg.rf.34cGQ6BUxxEV9TdEFg7y.jpg,0.9347,0.6655,0.9404,0.659,0.9347,helm,0
download-1-copy-_jpeg_jpg.rf.34cGQ6BUxxEV9TdEFg7y_aug_dark.jpg,0.9347,0.666,0.9403,0.6596,0.9347,helm,0
